,y_hat
2637,464678.8558494165
2638,1675608.7790516107
2639,446639.90933008585
2640,692515.492724677
2641,412732.5526352164
2642,577886.911224692
2643,387777.0959128111
2644,359628.09200870333
2645,484109.60185097484
2646,567336.8538399865
2647,595587.49034357
2648,351340.59530260327
2649,321980.9841134647
2650,614974.2578230402
2651,437042.3616860905
2652,476996.0995599212
2653,302518.152536303
2654,613939.3860836641
2655,687468.4945537029
2656,772950.347336818
2657,434089.2682660963
2658,780896.2889941067
2659,356952.6942018935
2660,790189.008847083
2661,273124.1381053374
2662,477729.1440495099
2663,192402.13230324356
2664,836235.776184212
2665,560833.6252252457
2666,1448051.4436124866
2667,778135.7355236906
2668,937125.1264950453
2669,638204.0253521304
2670,259365.96249820097
2671,1523838.8779599676
2672,456659.3961150141
2673,815374.6614026288
2674,712347.7119002712
2675,308201.1311599249
2676,325592.8460456771
2677,675350.1995725128
2678,800699.0542618644
2679,1018117.1052618836
2680,495555.5969557506
2681,1114222.503665998
2682,512483.9885643133
2683,1235848.9794644616
2684,590115.3709731831
2685,441922.94584830734
2686,407139.27259658545
2687,1021319.9645151199
2688,314445.37524392805
2689,401813.1015995863
2690,425371.70256086753
2691,955046.3814841456
2692,642640.6191097291
2693,442843.4314872838
2694,1326803.8906566286
2695,270906.4095485178
2696,909591.4803323179
2697,1225923.775066264
2698,869196.598784033
2699,836186.8030432004
2700,538037.9573983181
2701,468459.5043245154
2702,561048.5860137413
2703,433087.3805958276
2704,243259.1655484541
2705,442515.804208046
2706,463552.08832148043
2707,232062.97911637896
2708,470757.4775088969
2709,702893.807411872
2710,473744.0407759207
2711,537226.3251776859
2712,456437.279530311
2713,418171.8620123288
2714,748747.8672024162
2715,1529401.8480356103
2716,442039.3711622781
2717,761822.9296082817
2718,831665.8197523707
2719,521340.7568413899
2720,1822289.0017234404
2721,386974.6393299169
2722,353565.4143905962
2723,425720.35905750905
2724,509820.8685454641
2725,328958.84277295484
2726,653695.3629135452
2727,420614.46169272426
2728,500499.5853232176
2729,891108.3613761456
2730,730107.4607400508
2731,469091.0967225093
2732,462848.8685604865
2733,231258.0447211038
2734,528032.470073224
2735,1202178.9987786547
2736,399156.756550367
2737,561404.903776998
2738,925314.9297390989
2739,462048.24783533067
2740,302456.7352555308
2741,453593.1277819901
2742,617431.5921658857
2743,538512.1601378749
2744,431100.4832852843
2745,641649.5831668781
2746,448553.9322077129
2747,654402.68110282
2748,658148.5001195928
2749,867849.9985966997
2750,431668.76642753714
2751,700575.6426370462
2752,853942.5171768197
2753,533629.7900191153
2754,395588.6908483029
2755,313368.2932728266
2756,432890.2530363137
2757,836547.5316794293
2758,751554.9293787612
2759,793748.6971500963
2760,436552.714700308
2761,274908.7372611484
2762,338699.82992423687
2763,508078.7149536271
2764,490296.53607042733
2765,324121.67162680055
2766,539650.4814319792
2767,437190.102483812
2768,310084.156546301
2769,613650.2651533904
2770,411557.6867391456
2771,617320.6893784141
2772,669189.1584285441
2773,316124.0006918773
2774,502990.0819593406
2775,556138.861884307
2776,743406.1959835417
2777,845720.9234517334
2778,541093.2445951035
2779,1540846.6759129963
2780,513972.36212459044
2781,546009.4160275776
2782,1499821.851745395
2783,443417.35952306073
2784,675487.7103337006
2785,373211.5302616851
2786,312257.7500244527
2787,905914.9380754549
2788,464569.0175233099
2789,443666.17186224787
2790,703572.5458384055
2791,579430.3891906661
2792,520110.8149682431
2793,433538.25826356816
2794,747788.4266020737
2795,1150706.8528638247
2796,565342.6293835264
2797,1007628.0730495617
2798,400921.6586340252
2799,455387.54490576824
2800,566725.1889343851
2801,406015.27445401007
2802,1845416.6074395967
2803,499266.4017234752
2804,672501.4577248292
2805,335957.35403721477
2806,2173733.3956151116
2807,558689.8684330003
2808,981201.0745525392
2809,437683.3254484597
2810,316660.3962404408
2811,636706.7627669928
2812,591540.5099342538
2813,419428.9346510357
2814,714992.5120696977
2815,509792.12306484627
2816,624610.5414724989
2817,335175.8568489623
2818,966684.1427521306
2819,322316.9576842574
2820,515875.82701233024
2821,311690.2978410702
2822,456401.7961432936
2823,478686.29552753095
2824,537500.0379545704
2825,588522.6000189787
2826,427262.59796300007
2827,484396.14012432017
2828,306741.61705495336
2829,438893.40628971515
2830,555254.4133143381
2831,726124.3982351217
2832,556662.594591841
2833,389493.1795616392
2834,485218.20728257607
2835,997754.2855170915
2836,801517.0533253716
2837,574465.8842169945
2838,641059.9125607461
2839,760937.09075502
2840,411759.5973187849
2841,862319.7578239779
2842,535173.0703160935
2843,325307.29920746706
2844,462827.9551937422
2845,244404.96113724116
2846,1173257.6654938678
2847,575584.2515262719
2848,619787.6176365329
2849,340222.06824427505
2850,581070.3330221062
2851,673511.7514619706
2852,595921.7973841268
2853,956929.0150074933
2854,1041465.3029276031
2855,362519.10823788407
2856,352738.2691454274
2857,416276.2348981124
2858,690651.1111736854
2859,507656.9518897175
2860,697080.1283606379
2861,260550.25764366152
2862,1532417.530186925
2863,372386.97604514286
2864,1639063.277730586
2865,422950.7894169765
2866,503586.99640487303
2867,724156.1367223305
2868,250893.40538491937
2869,349461.6781999696
2870,330304.6645882876
2871,991359.5466767001
2872,363871.48911578674
2873,408264.4062382502
2874,413929.0650837271
2875,849163.7784430308
2876,1072089.8892634925
2877,491553.76273315295
2878,1446915.4530507773
2879,472895.1164682545
2880,676385.9513934022
2881,572554.3470888515
2882,625170.0475161485
2883,482784.8734492174
2884,1081695.078297054
2885,454457.4432574847
2886,591153.3352228248
2887,274520.7214609153
2888,694497.6077186224
2889,580084.9782750956
2890,641513.6627651396
2891,637968.4939075285
2892,458735.1924488726
2893,269845.8285417529
2894,1377935.757523565
2895,423366.84937618836
2896,642427.5617544263
2897,483663.639410112
2898,584050.1558753131
2899,802589.714908841
2900,201114.98666171898
2901,629089.9482051688
2902,487378.96487919707
2903,602603.1575692918
2904,350452.065152403
2905,609235.2615351484
2906,908306.1595893375
2907,973763.5865583975
2908,773140.7495637487
2909,419727.5466449413
2910,677427.9007394973
2911,448647.41841707315
2912,622395.8233095675
2913,771929.950411716
2914,716444.0929001048
2915,783484.5397811865
2916,588552.0284878481
2917,386741.5800563139
2918,436116.5973924256
2919,640659.9945155216
2920,610492.0753848333
2921,402930.4478699075
2922,264569.6203590141
2923,375244.85288371606
2924,621129.8087330355
2925,478029.4095565559
2926,953793.9040060068
2927,347426.70990829176
2928,527910.0924794131
2929,472524.7621646174
2930,259225.92185611455
2931,489505.5996095115
2932,478819.3565786289
2933,604376.5876886287
2934,1482275.842650503
2935,936976.9299221191
2936,600110.007559451
2937,416278.544213665
2938,484621.70436295774
2939,550174.0976622585
2940,442132.8255631069
2941,511137.6180868617
2942,556280.3584090685
2943,2132790.0673612943
2944,758071.7365065344
2945,749650.077561601
2946,595413.7790638399
2947,703928.9617085839
2948,716303.2386214809
2949,775872.0929318877
2950,252907.5438664352
2951,682703.4353384282
2952,401102.9564199023
2953,318155.86125293776
2954,1249250.2529479307
2955,695919.8876241236
2956,451966.8019096916
2957,1749479.3976629763
2958,546753.886111845
2959,334269.1551256244
2960,755975.6600352712
2961,926726.2143000234
2962,863156.2250218506
2963,523220.22666171927
2964,293025.55620733765
2965,499394.39016469626
2966,339924.70416940487
2967,1195787.7686342099
2968,619373.1790403104
2969,256933.37129256272
2970,431017.7686653654
2971,636017.5784508942
2972,562800.1658823518
2973,494751.98659875744
2974,610630.3058785952
2975,516365.8811585305
2976,440445.54357863776
2977,971125.606882886
2978,509447.2024866344
2979,308813.3736397955
2980,588349.7730457395
2981,351342.4345708975
2982,578612.1539836174
2983,393983.0308660283
2984,313646.6510263514
2985,1057177.0495800204
2986,258556.2294644425
2987,330030.14377393376
2988,832841.066869301
2989,386949.33764425234
2990,810935.755349329
2991,513994.95666447893
2992,313500.5680093093
2993,444627.90819230076
2994,303198.36943808035
2995,431674.8597198813
2996,345608.8916596073
2997,339555.99948746763
2998,450928.1577203946
2999,396453.57506463246
3000,1036960.4697163731
3001,303408.34714621265
3002,453175.0585894134
3003,432504.48399463005
3004,266323.6293965405
3005,2489260.5866130437
3006,1349530.7989866883
3007,287827.1096019796
3008,313099.6313098483
3009,419592.59696723864
3010,375511.17208624585
3011,505960.4057943298
3012,682961.6144692765
3013,484333.38587303506
3014,449393.16158270894
3015,737941.455965996
3016,727054.0321542867
3017,511230.96651565214
3018,406006.70707321673
3019,882882.6695969171
3020,419409.4394174394
3021,435624.898041693
3022,467442.4307892558
3023,333818.14135666424
3024,269064.0365636448
3025,471392.8978186656
3026,632167.5174420297
3027,564875.0331570711
3028,464322.84249341616
3029,331443.408009773
3030,505667.1362713919
3031,217726.15828255418
3032,1381768.4470871217
3033,593179.0232158806
3034,342926.877582494
3035,2487209.3792692055
3036,1761321.1780415848
3037,489547.9363793326
3038,391700.12739654887
3039,359719.2741656819
3040,409995.05657611915
3041,475788.78935479146
3042,505522.02661650785
3043,317177.2086363292
3044,398365.5857898097
3045,306338.6706013764
3046,260336.13395052432
3047,546878.3191208097
3048,424403.72544344596
3049,359618.96104802313
3050,1356702.0694715166
3051,824244.2877620199
3052,1206791.4839848229
3053,797324.9692848781
3054,940716.3085818692
3055,1240799.760918079
3056,499167.229016569
3057,398237.1368056634
3058,332994.4045939777
3059,669556.1483567815
3060,678108.1444349559
3061,497533.5383251296
3062,254200.3582792823
3063,330021.6891621608
3064,368477.16360204614
3065,821131.8716894279
3066,377995.17121684295
3067,885324.8492680811
3068,532733.9141870147
3069,291973.216179444
3070,286503.03718248283
3071,621316.9913779804
3072,459351.16341562185
3073,591933.5779885415
3074,442805.4414392976
3075,303871.4083955543
3076,653330.7651361623
3077,492205.04094875377
3078,721026.0790909138
3079,1221995.4593466124
3080,889859.1404014388
3081,755534.6945612595
3082,313175.16181062325
3083,558484.1688871274
3084,544766.1536204795
3085,650672.5447303794
3086,628466.0048750221
3087,669127.3042313021
3088,849986.3311513131
3089,448369.20894585166
3090,550304.9627724739
3091,1208631.2045899418
3092,467201.80125321355
3093,468568.8171521951
3094,335597.8282695426
3095,313325.2386528562
3096,542834.6522929234
3097,670915.3175947452
3098,371406.63096414536
3099,405409.46029555
3100,246884.26114043244
3101,719414.026280539
3102,778233.5215515781
3103,360296.4028663082
3104,499417.9915109511
3105,175381.1832288108
3106,854956.9956998465
3107,483073.83141471155
3108,476978.4069922454
3109,524519.4276989363
3110,347426.2857896612
3111,371455.07217589556
3112,477249.03861080034
3113,426885.049625293
3114,641633.4696838747
3115,395777.1014922088
3116,361949.76249148493
3117,992052.5921525393
3118,527686.3709817136
3119,422537.7568726938
3120,338396.05130300275
3121,608736.3202217893
3122,522652.5462108484
3123,513969.38036616944
3124,647617.0984007185
3125,586645.6006960311
3126,243990.74506203085
3127,582812.1978032637
3128,779752.4338686932
3129,603367.0279734263
3130,557221.7408334401
3131,900696.6336792997
3132,1184117.6613595872
3133,332267.1106455987
3134,466565.1878493087
3135,1041561.6521495502
3136,811250.0660703059
3137,365548.30696505465
3138,862442.3200889544
3139,624805.3807722578
3140,748666.7694496402
3141,326256.69747889205
3142,319060.25045108463
3143,788257.5420172715
3144,1143961.4087419044
3145,489840.671606232
3146,676735.9854877703
3147,472680.5059243554
3148,510863.1564190886
3149,530532.359203036
3150,383101.6719718927
3151,2950256.4762145607
3152,451790.83031972277
3153,488101.6123722404
3154,496118.8292123003
3155,337283.52221854264
3156,526911.0199166248
3157,356550.76033941447
3158,677247.516447729
3159,333092.2449097236
3160,643978.7282685402
3161,731683.1249262391
3162,1551177.6440300476
3163,669274.0239183314
3164,471464.2493566121
3165,828079.7506771676
3166,346788.8767798244
3167,722097.967820957
3168,1157732.8806549418
3169,388090.7082624717
3170,2238635.7774299234
3171,663476.296164992
3172,352154.96443344216
3173,477874.6406727131
3174,442833.4600751686
3175,684610.8895021807
3176,859685.8837088284
3177,740701.8117052601
3178,965148.6332340317
3179,631299.8753605837
3180,348304.9470310303
3181,1797790.893623142
3182,557840.7819165391
3183,604703.5246394282
3184,465502.2764532037
3185,409840.9420805373
3186,467807.48521002446
3187,479721.8602473627
3188,520861.8355458233
3189,373292.0533227628
3190,498365.0962586657
3191,427351.9085852429
3192,456683.8537708752
3193,602488.4199035197
3194,946273.8995446424
3195,516958.5910763946
3196,615708.9085842008
3197,792235.1864557054
3198,1015605.1066953818
3199,864176.1735599143
3200,361872.37903221586
3201,579919.5005402531
3202,605231.3538949306
3203,1042637.0437162077
3204,411241.4028519739
3205,356442.1664167735
3206,776596.9226988401
3207,617541.3847948642
3208,562139.80386132
3209,793163.2005047557
3210,1415096.6260509337
3211,844757.474388781
3212,545322.7323250321
3213,351274.564364984
3214,339743.452043962
3215,504223.5233965047
3216,441773.1092767158
3217,245465.70975497048
3218,459292.2528242149
3219,416084.43095744756
3220,579159.6026165737
3221,821015.3839146569
3222,339194.2095184517
3223,476706.0699772034
3224,459738.08999944193
3225,702937.761589533
3226,419859.3235075248
3227,293506.37274256954
3228,1297611.9827167925
3229,437143.1139682734
3230,894245.472861424
3231,493091.6974965296
3232,570645.8791826114
3233,405561.7271372385
3234,511008.3130486534
3235,463439.8523914047
3236,702228.9626163166
3237,1572530.225454615
3238,591469.0531358537
3239,447438.42392607516
3240,815332.1997612251
3241,618260.0130651797
3242,427203.47535259475
3243,253647.27225740458
3244,1012961.9339211493
3245,1541800.055774536
3246,407989.17765636835
3247,247336.64507858362
3248,478423.4636289296
3249,267090.6807459444
3250,387098.86864206754
3251,330816.4651082391
3252,746310.3381624526
3253,463678.7545416739
3254,544298.8247553019
3255,477607.8571963514
3256,479903.20879644185
3257,434208.8618190109
3258,459607.0197970404
3259,615561.6387982666
3260,372003.98093073076
3261,488305.1172298312
3262,346225.30400438665
3263,371615.1325457067
3264,432548.43594879285
3265,351446.55761885847
3266,418366.34460031666
3267,324073.25922580145
3268,666444.3532047834
3269,336192.40102620213
3270,844656.6192504126
3271,480523.9310598849
3272,451376.18912133656
3273,1412610.9593360135
3274,484595.9666631592
3275,407374.47000056156
3276,375479.29517379147
3277,710362.0163317635
3278,531423.8782621343
3279,1055947.8016892974
3280,735980.3539303753
3281,506007.6959211946
3282,436595.01694853755
3283,321931.8908158055
3284,324942.95397364325
3285,514603.7639873384
3286,423169.83727293974
3287,755806.6008834091
3288,1942889.5841032043
3289,235573.16330952832
3290,248030.06595888274
3291,330263.62133484404
3292,317272.5102850763
3293,812506.7464782745
3294,439269.2617340771
3295,551306.3772337241
3296,676914.7518441157
3297,912969.0802325282
3298,484847.08560213604
3299,425520.33861804043
3300,573984.1345566895
3301,225285.2458789249
3302,1029032.8898185219
3303,966782.2884762909
3304,637816.2577271264
3305,508110.2720652659
3306,734807.0012526935
3307,467965.3425467496
3308,451907.00627530675
3309,475015.14214648656
3310,425371.0654261938
3311,513597.9100748705
3312,613233.048989033
3313,305803.6864943735
3314,181050.6496542213
3315,333501.7534006463
3316,315323.0220033272
3317,910905.2016603705
3318,759002.0899078344
3319,734328.3962970963
3320,420031.2160576313
3321,742884.0708108477
3322,200087.37573330375
3323,206120.64028327676
3324,254230.60613648567
3325,435041.4974900594
3326,235097.33749483438
3327,275041.4475028102
3328,649987.7061200226
3329,912189.5745686829
3330,1001578.2307695983
3331,467124.55970241094
3332,644724.3610824756
3333,1347134.0592669304
3334,518726.8360255965
3335,1021670.4776499737
3336,387810.5951759564
3337,485876.9982597986
3338,374939.4347939821
3339,345035.5742748872
3340,241847.18320681306
3341,497868.0811454962
3342,828475.6220617227
3343,551602.0692102797
3344,412992.85440537194
3345,818410.7465018437
3346,315922.9562582921
3347,271037.14605548757
3348,239148.79005700478
3349,496814.56477577356
3350,816507.1811880342
3351,349653.40067837393
3352,555068.1293973122
3353,690157.5413202895
3354,485611.3409186033
3355,775370.9599603
3356,723104.4228510257
3357,480925.7226819323
3358,522523.0960933339
3359,376977.2426419047
3360,561393.7769695134
3361,731158.721455088
3362,524105.0891628459
3363,429026.9183487444
3364,252364.4923975316
3365,796804.7858648449
3366,696957.342404872
3367,469211.370394173
3368,630399.4084621619
3369,402675.1156415739
3370,312887.95957543945
3371,899628.6673714946
3372,595942.4608865194
3373,275546.5203145985
3374,1932092.9160296144
3375,428124.07795609604
3376,845411.009837979
3377,463729.3042594554
3378,442702.5803184125
3379,493254.6051877304
3380,513302.5637271977
3381,358973.67888462637
3382,447202.84561856464
3383,452108.15608107136
3384,1088597.7143311824
3385,529971.1328341768
3386,954348.4886219486
3387,242692.0761164781
3388,298165.29495965695
3389,800880.9039304031
3390,269792.5977284964
3391,964543.0486686395
3392,819857.9558354006
3393,483433.9768507302
3394,582087.0366774539
3395,928699.9440212654
3396,293786.3745815149
3397,492288.93643403146
3398,506336.2304307744
3399,258864.6886365108
3400,369908.1884984531
3401,591164.7501406918
3402,532392.3977417919
3403,501125.3785505019
3404,580351.5890121846
3405,749697.3622242544
3406,514002.4977145287
3407,330873.11469958466
3408,561425.4664890519
3409,346618.7066721621
3410,560704.5044315999
3411,512662.2660153876
3412,310259.3466056886
3413,1155259.2519657854
3414,528014.0157275328
3415,399238.2095021464
3416,306181.2755266712
3417,507149.5424951734
3418,345566.0171720728
3419,442233.71377625
3420,471990.6059677538
3421,498738.9862543159
3422,585113.2295718332
3423,608330.4014404302
3424,342100.9841442482
3425,578389.6065232229
3426,425388.0204475342
3427,255281.72413725738
3428,411984.6834832029
3429,512816.246913616
3430,354647.4538189137
3431,603005.4418786744
3432,874761.2698863128
3433,433753.5823023829
3434,478213.6545258846
3435,417510.1044512564
3436,781730.7649808849
3437,514356.45783754776
3438,374815.9853417363
3439,1196652.472845512
3440,567051.4101268579
3441,302147.63362946734
3442,561034.3165548242
3443,720941.7080749136
3444,322203.01743897796
3445,263849.84511232073
3446,262508.9164267468
3447,467509.2978481295
3448,1199556.0376580285
3449,593322.7455072964
3450,490553.43411589373
3451,306595.3730345378
3452,636232.0488378555
3453,327095.3257215961
3454,270237.4589478765
3455,634782.1124760287
3456,456980.72928801435
3457,308790.3209366722
3458,526125.3689396076
3459,213174.60866705634
3460,363530.2233554289
3461,1033297.3086288174
3462,258883.70146184694
3463,713075.107115158
3464,814220.5097929998
3465,770105.0492894447
3466,248039.2694175613
3467,368286.1952293118
3468,385782.30881371826
3469,296753.35190923355
3470,880074.4448496393
3471,716091.6154281639
3472,1118360.635610974
3473,553878.6853536309
3474,340383.1554905642
3475,916231.4769184076
3476,492393.13219918485
3477,2442739.9660696494
3478,501478.12918415666
3479,870485.1039806508
3480,620952.4827952504
3481,627382.7076213227
3482,502055.1579493044
3483,372050.9175258133
3484,466603.7404998224
3485,727046.4968844496
3486,601567.3325778935
3487,238994.62713502377
3488,546611.5155223694
3489,324133.3809329147
3490,334836.5023614723
3491,390989.7131834452
3492,758894.7896561514
3493,480266.8664711209
3494,605746.1426701702
3495,469434.58846423065
3496,400593.0658767976
3497,543053.7964845103
3498,432285.83554147277
3499,540703.3515053184
3500,416417.8945340145
3501,714295.9911366582
3502,770847.6255326145
3503,577221.1241066955
3504,752638.2461780023
3505,521817.30885051924
3506,280082.011955493
3507,298553.4461433868
3508,573945.8863224281
3509,358423.87935379887
3510,410167.8725459798
3511,663967.6512552581
3512,482046.7568160519
3513,507272.30065352237
3514,454273.4644636158
3515,496285.29528457206
3516,384223.8512580551
3517,467281.5409104307
3518,289334.3454488746
3519,961714.024771456
3520,379616.77715455246
3521,699877.0781920052
3522,374559.76552580483
3523,1290814.9421243975
3524,306458.2933756133
3525,563480.7631913894
3526,923643.7378843295
3527,437479.03303238825
3528,1030031.751711395
3529,327264.57828847074
3530,427549.0645304392
3531,696846.6604531562
3532,707142.1583846048
3533,1340632.0027591889
3534,1196223.240179277
3535,368477.16360204614
3536,661651.4183112484
3537,396470.4873150575
3538,1118037.8449337888
3539,601072.6186044877
3540,1409222.4472924792
3541,452618.10972654045
3542,360529.7021802406
3543,331304.89351679164
3544,340085.32771732874
3545,495326.777005873
3546,378794.6396798174
3547,732646.1225579877
3548,1667856.34277074
3549,287474.1274884582
3550,667841.9059140248
3551,1429494.644060235
3552,513398.26965160656
3553,995170.8981416549
3554,542091.9707462674
3555,471340.58481211343
3556,493570.2833245462
3557,482152.4567974386
3558,324943.6073352726
3559,342224.1093600226
3560,445611.5935886317
3561,407148.3503565731
3562,1058696.840797869
3563,481495.898070353
3564,699683.6930828714
3565,343963.36523070344
3566,473376.01932704414
3567,495526.7164827236
3568,346244.1333184251
3569,460215.771548132
3570,726835.1861446523
3571,643042.9546667433
3572,375513.8158127424
3573,400870.8927910514
3574,1074516.1473814333
3575,866983.8701920008
3576,1051784.0341274464
3577,266930.9969286305
3578,375388.3702298038
3579,436420.04250934697
3580,489160.9359934246
3581,928523.7952867732
3582,891216.4374763051
3583,410835.45661173714
3584,896967.666905007
3585,499416.6940338087
3586,319020.06103124836
3587,578514.2673302605
3588,288447.690605917
3589,419334.67032214237
3590,500041.01505540486
3591,747315.5895183396
3592,704148.671044676
3593,449189.10215589276
3594,337915.52262190665
3595,440911.69322904997
3596,459049.0259161869
3597,460309.5407434735
3598,387742.27404741046
3599,445016.1037062418
3600,472042.1388681777
3601,506262.31576893316
3602,913349.1742957307
3603,499430.744458376
3604,850405.8734168553
3605,801489.8166769424
3606,242922.60889462524
3607,1556876.6015091785
3608,748648.5232758699
3609,331776.52840454434
3610,302343.5668130405
3611,414977.1691315369
3612,911842.7476385811
3613,328489.7563085011
3614,567111.2055000629
3615,543693.5336032797
3616,279187.5043104406
3617,318524.7286333771
3618,416572.7532802703
3619,556765.9256094864
3620,315466.2400450868
3621,514417.8215871378
3622,367270.8326717221
3623,331525.8392150553
3624,529579.2801508928
3625,261320.21043854533
3626,578820.8194385144
3627,624650.1502799321
3628,428746.59466577566
3629,381201.47767092974
3630,1414792.91228618
3631,1259626.4398522554
3632,487787.4397205344
3633,1738908.7118287706
3634,391991.88852070237
3635,288076.0440305913
3636,633684.7828399027
3637,600944.2827253593
3638,343179.72163277975
3639,664975.7168043845
3640,491499.6102594767
3641,304123.80938752845
3642,281648.21493834053
3643,1068324.533072775
3644,950160.8323671218
3645,536937.5191093053
3646,409383.18528366147
3647,528377.6920216273
3648,484136.1638357896
3649,1021211.2406562939
3650,835746.6558958106
3651,439740.8682119388
3652,468901.4467525787
3653,301506.77206574136
3654,896432.2161845664
3655,730448.1431803782
3656,272981.9498995122
3657,494337.846426404
3658,546582.2197944212
3659,358959.40453652735
3660,749134.4808242145
3661,808773.6923097562
3662,485950.1139224077
3663,482037.55640751286
3664,464919.5288487137
3665,470913.51721485343
3666,620332.5897100416
3667,380161.8525650879
3668,289661.8132043707
3669,381312.1635187272
3670,586169.0100006632
3671,499471.6736447522
3672,145412.3938290936
3673,399582.6575540882
3674,536715.0846961102
3675,302899.6849011242
3676,1028142.547390941
3677,808747.3228894054
3678,400548.12354289833
3679,238538.54493472105
3680,463396.4258628363
3681,506209.1756413908
3682,391486.4685102748
3683,1501850.322701896
3684,850024.0335668594
3685,763410.2521151577
3686,689689.2001892317
3687,306078.46934553
3688,382174.0837366623
3689,379666.9439811611
3690,574414.1252175837
3691,935930.6017824876
3692,884790.7701684138
3693,303752.0700309069
3694,437083.6471155018
3695,269665.1097094241
3696,318373.1898156422
3697,576425.9360629867
3698,902743.260569409
3699,596679.1040520675
3700,428835.84717467637
3701,918206.6827265209
3702,508026.6118278863
3703,533242.2661140892
3704,551762.6268279521
3705,408104.00474752754
3706,1182551.3141646688
3707,862283.9112624414
3708,763472.1770033722
3709,342430.68849948875
3710,443867.41684682696
3711,806696.9040498805
3712,512298.86078443076
3713,515695.4141656927
3714,364310.2208816972
3715,389471.2688100733
3716,368849.3579400608
3717,512931.2614106791
3718,544097.6818848898
3719,765140.8760641273
3720,488552.8228893753
3721,610408.183274651
3722,597230.1341792245
3723,855009.4193000833
3724,273556.0616024791
3725,327697.8823314499
3726,350053.29533945734
3727,610206.1923163119
3728,292209.6975001045
3729,384603.2516790176
3730,476591.82153354806
3731,403045.3179513266
3732,638581.1205257017
3733,268535.89543066383
3734,984638.4096303644
3735,805039.5029249155
3736,518075.79985432036
3737,499839.75928127265
3738,286292.0354175796
3739,313951.074870869
3740,825543.6696577899
3741,497063.70639383583
3742,549791.3299053119
3743,949948.7398024333
3744,859009.6367987236
3745,581596.463362509
3746,776321.0147852295
3747,341024.8426250751
3748,381325.4990051572
3749,462075.4652785302
3750,2460059.683265176
3751,394814.9181362393
3752,286539.69808314985
3753,346437.63864128775
3754,404789.589641998
3755,465726.1840819686
3756,320058.71669261734
3757,393729.63025104906
3758,543655.984685013
3759,789764.4928862483
3760,2631253.5833410877
3761,451565.98803483084
3762,949560.8387011811
3763,665063.065413893
3764,649741.2109702012
3765,456722.1844405292
3766,257039.1618702699
3767,938136.7050451805
3768,298479.9351445858
3769,623916.0082734204
3770,674905.8964370826
3771,410862.0026641202
3772,662509.6235470009
3773,526250.0851555767
3774,687982.1569901119
3775,352445.9485815272
3776,668299.3144808363
3777,288801.0629234628
3778,387714.7030541615
3779,390847.4279614725
3780,256195.03356576717
3781,758240.5602511037
3782,720433.3888425122
3783,591751.5716033026
3784,490916.29035107105
3785,565205.5169997972
3786,482691.4497896269
3787,409535.92529284523
3788,365376.7150607582
3789,247847.75703066358
3790,300970.01182942
3791,404785.0454669642
3792,760847.988231714
3793,443199.8309020583
3794,611550.1083962037
3795,770657.2135463699
3796,364367.841785671
3797,171854.36750297132
3798,685757.9714101178
3799,393694.1826074028
3800,783781.8410337386
3801,514175.08471869375
3802,274575.06388819934
3803,243630.07348199224
3804,510449.07486857695
3805,279465.18601048476
3806,526756.75260698
3807,789421.061062518
3808,676839.0959533491
3809,419614.900981536
3810,631159.396482155
3811,386251.76544139435
3812,707446.9417398481
3813,700484.2319447527
3814,685850.0780160709
3815,1125368.2377646929
3816,340503.9741933326
3817,283358.09561248467
3818,434716.2320338717
3819,288493.9065717916
3820,511873.21707235207
3821,542649.5351829748
3822,575357.4437659128
3823,335338.49733221234
3824,1014241.2706254832
3825,440683.03861530864
3826,494662.6032949448
3827,293877.71685832157
3828,773033.3018941487
3829,693410.0811143877
3830,796896.8971674326
3831,516322.594327596
3832,582909.0698863897
3833,561587.1625549251
3834,286541.9491474883
3835,592262.899483512
3836,519781.609700248
3837,392023.33790915366
3838,875543.3110092417
3839,379801.8160382035
3840,525653.8730808909
3841,535338.37799272
3842,272067.7539555178
3843,490883.6159204983
3844,376949.640571983
3845,422243.0927495115
3846,478570.42039089336
3847,324521.28964607255
3848,473863.63796203
3849,233193.40300135512
3850,247304.51789045415
3851,1305650.6981207577
3852,777189.9403482936
3853,848063.9269858161
3854,791315.8802333174
3855,754763.2741339627
3856,577351.7351912179
3857,718321.7276971113
3858,1703619.6403522468
3859,983000.9476343432
3860,1238153.5030161156
3861,265349.0133711818
3862,393608.1017971103
3863,586418.252320102
3864,1089892.5147330672
3865,365009.56856644107
3866,335418.65702097217
3867,703756.8653977396
3868,1018202.121316365
3869,483351.81366979895
3870,374953.8067752296
3871,518814.02305742155
3872,901397.8727445088
3873,876726.4483158472
3874,372809.73487645417
3875,599796.984896818
3876,1382846.8876619798
3877,189775.66312979598
3878,583335.3992856285
3879,870893.7830594811
3880,280733.3198368916
3881,807485.0582621315
3882,645992.5125795018
3883,753563.3022783769
3884,553480.4302614451
3885,912594.4476384553
3886,836816.3314425593
3887,572590.6746697088
3888,819300.1430572016
3889,824045.9378035485
3890,344910.8404838195
3891,600811.239897858
3892,246976.15572479667
3893,500665.70854404283
3894,542601.3625859839
3895,296729.7532234342
3896,601814.6144098496
3897,394275.1563242925
3898,512925.3383819744
3899,520510.35843501554
3900,399377.72038596787
3901,505529.4324873026
3902,561011.0098824463
3903,602121.4228184442
3904,424974.90997296234
3905,452453.2874369862
3906,875037.2847014957
3907,522184.5771497627
3908,397290.7283282344
3909,478257.8826267
