,0
2355,-4692358866509.302
2356,-29072595645877.617
2357,-247640857553293.22
2358,-7535303351871.612
2359,-398243229180911.06
2360,-176114142101789.03
2361,-116584876967164.66
2362,-29989345674503.71
2363,-95882292536414.83
2364,-17067998943711.723
2365,-322665386651625.4
2366,-1543950817523793.0
2367,-112240742974816.69
2368,-81962923889093.1
2369,-7699001040643.095
2370,-7692948121369.543
2371,-15210234387534.758
2372,-1995881533265.4834
2373,-171547282904028.28
2374,-70834296387422.16
2375,-3367607152879.2046
2376,-92799654255987.84
2377,-22873320343063.633
2378,-153207444019580.4
2379,-19819804333140.715
2380,-686366331348936.2
2381,-1374893673072505.8
2382,-49238508060182.99
2383,-19736013436893.895
2384,-15832942611302.613
2385,-150579669922792.5
2386,-105703843654396.34
2387,-681402735724706.1
2388,-7154657512711.517
2389,-245490407608591.66
2390,-9.905968994242123e+16
2391,-505861010202590.44
2392,-552518560334888.75
2393,-118387233033242.53
2394,-490493260425759.4
2395,-74928557146391.36
2396,-1062788236557133.2
2397,-8167178398964.919
2398,-6902204470023.372
2399,-288129755201681.1
2400,-8443261971775.675
2401,-123163816502630.17
2402,-5383878243239.761
2403,-310095095399638.4
2404,-81229592034729.4
2405,-191028699426868.1
2406,-100022822494941.0
2407,-3529097256122.9966
2408,-26261409535691.527
2409,-336804008760455.44
2410,-7542080032880.294
2411,-7757043497929.59
2412,-146596927113221.53
2413,-86564991220095.92
2414,-19880952252328.81
2415,-3520274259773.4517
2416,-8362428982014.704
2417,-200085707368839.84
2418,-391313751155494.75
2419,-473600337638478.06
2420,-245481316374406.94
2421,-18616238576796.742
2422,-48485205458512.81
2423,-7871228696201.531
2424,-118652397469528.08
2425,-6922191133376.413
2426,-108546618831712.48
2427,-4255076347192.9185
2428,-690560228511434.2
2429,-205457665314118.75
2430,-154937212968359.06
2431,-390022312449987.75
2432,-39130581283273.21
2433,-72237685090953.28
2434,-200056504573975.4
2435,-120381329071138.62
2436,-122223498636488.23
2437,-2654727271550.123
2438,-7376415060236.588
2439,-329800515947854.2
2440,-3955981849131.646
2441,-340898074239226.44
2442,-38464110966522.63
2443,-148371933915238.66
2444,-89159864706650.08
2445,-118367968729124.11
2446,-1364226808859920.8
2447,-89893352008485.77
2448,-7699751991258.87
2449,-98329961042961.89
2450,-7810284837284.892
2451,-13356180044825.02
2452,-8408364678292.938
2453,-322910609024501.6
2454,-157103344393284.44
2455,-75757102807518.69
2456,-248353582286475.78
2457,-18615564074475.31
2458,-123166244129266.25
2459,-8381381287746.394
2460,-6133913662441.401
2461,-189319558486748.4
2462,-164769714268156.16
2463,-406319748750534.1
2464,-30828807815935.625
2465,-71026206909155.92
2466,-447100930181501.8
2467,-5457824520754.164
2468,-56389642599662.805
2469,-134771848272795.7
2470,-94188916702334.2
2471,-4939270701099.64
2472,-4191073873342.9795
2473,-154229835712380.34
2474,-579559680030368.8
2475,-18786485892833.496
2476,-75980944585468.89
2477,-529920746135094.2
2478,-109096530783007.08
2479,-7629808665281.919
2480,-245490432628199.66
2481,-6479250435293.5205
2482,-18405758318775.96
2483,-7388736384487.604
2484,-137474297850375.7
2485,-133687666875245.31
2486,-109091419662000.23
2487,-1242933793939642.0
2488,-4083215321984.9297
2489,-209467083884720.94
2490,-232958882856878.16
2491,-427121485059117.0
2492,-34514413101139.906
2493,-11378788369301.445
2494,-73458984851841.2
2495,-251812626517249.22
2496,-6520188469253.375
2497,-103104536643415.02
2498,-65624493242146.73
2499,-407167609409357.3
2500,-156552769506931.12
2501,-16210619163448.22
2502,-11221889493485.695
2503,-176797414802870.97
2504,-7770532766095.364
2505,-3788062492295.857
2506,-34507403752322.08
2507,-138032804603361.72
2508,-83516773795137.72
2509,-184266639477675.88
2510,-183450868042922.6
2511,-10548136209000.334
2512,-213653151314879.94
2513,-234356338115302.22
2514,-24071533044634.668
2515,-4858287936662.367
2516,-276697415546365.8
2517,-7628333807387.827
2518,-36852135416590.445
2519,-193261739595484.1
2520,-81662950387662.17
2521,-253293272791780.8
2522,-83518881950413.88
2523,-100183454196994.25
2524,-308823509178487.1
2525,-46985079318374.836
2526,-153820534869902.16
2527,-13336676090607.908
2528,-95868949883032.28
2529,-249451423093124.53
2530,-4992876141740.98
2531,-118374798618119.38
2532,-3954445790150.0566
2533,-429208541056055.4
2534,-7865435346128.35
2535,-170401677543063.84
2536,-22311400349726.383
2537,-80368273084081.38
2538,-294904412490321.94
2539,-146481460576203.8
2540,-7207151897665.161
2541,-304111956063445.8
2542,-130229874160633.02
2543,-259246744510755.53
2544,-57373572945845.445
2545,-278242415265043.62
2546,-124903786440008.95
2547,-686780009059777.9
2548,-36878505986171.33
2549,-260159975337082.78
2550,-127799540448751.22
2551,-74234155480489.11
2552,-164438628543563.5
2553,-194274293232391.9
2554,-418433734311737.5
2555,-4045241708003.743
2556,-18324187026884.996
2557,-95856496889315.86
2558,-1021325039177897.8
2559,-245551951828504.66
2560,-276688444933830.97
2561,-161769624245463.4
2562,-182131572529846.72
2563,-4566934044687.349
2564,-37139104240277.42
2565,-131973122021609.61
2566,-767052273655666.9
2567,-104541356738335.23
2568,-3.806742297378081e+16
2569,-149787983665090.7
2570,-4189969511551.091
2571,-109100579770432.44
2572,-60755617353965.71
2573,-9833158883683.025
2574,-46751153931705.66
2575,-109109962141549.17
2576,-10406469679566.074
2577,-104880307011647.6
2578,-77543819913169.17
2579,-110501435453643.53
2580,-57129748116526.805
2581,-44756667314056.305
2582,-9973511422952.07
2583,-383633673789235.0
2584,-264625111185799.62
2585,-35800764732109.44
2586,-339324322013157.0
2587,-118462499385870.88
2588,-84638371451598.3
2589,-167010374241624.16
2590,-116542999957333.72
2591,-203638054582789.34
2592,-3418785063182.6807
2593,-9523837911266.049
2594,-874730445662276.6
2595,-3928379514229.9414
2596,-123046591250267.95
2597,-218040964853325.25
2598,-157122342781809.53
2599,-122588429499144.03
2600,-192141908313412.16
2601,-303107474275034.06
2602,-247338465932885.06
2603,-5.438596209299592e+16
2604,-8.162181092647208e+17
2605,-452612896253125.1
2606,-415235920533720.0
2607,-7729740360408.129
2608,-143264466289614.97
2609,-10430104496599.355
2610,-2616792386034.4946
2611,-170480036691813.4
2612,-52366367561117.88
2613,-42950673162467.27
2614,-6206810511434.47
2615,-318142776923242.44
2616,-14738727403470.797
2617,-403773979570658.5
2618,-383859650753825.0
2619,-11087792771841.133
2620,-115979109830693.36
2621,-125578079345257.95
2622,-72651713556550.73
2623,-64524787843972.09
2624,-7438341830362.81
2625,-87260680705760.97
2626,-138150141760225.75
2627,-81728099954654.1
2628,-191249905182255.75
2629,-13916008620557.5
2630,-74234585557094.56
2631,-4565859253428.712
2632,-6912126581693.952
2633,-6740866667890.054
2634,-10190777477592.04
2635,-17378588024215.553
2636,-122182680254115.23
2637,-6414734520774.269
2638,-284946756127924.94
2639,-9852121447792.477
2640,-4.360498490869037e+16
2641,-246938923413214.97
2642,-70593467852941.62
2643,-7320740556814.294
2644,-100183179501229.81
2645,-4912820291163.803
2646,-6427617051947.269
2647,-248587533686767.44
2648,-158213916600597.2
2649,-5292227817773.792
2650,-267808384950745.53
2651,-183204148290447.97
2652,-91670490909508.78
2653,-5388643126579.418
2654,-1.2726474015616032e+16
2655,-293486822441432.44
2656,-177336791722120.16
2657,-118998055158202.27
2658,-143209329458958.94
2659,-3220950474957.618
2660,-161359046983687.62
2661,-417411083491235.25
2662,-36539107637512.17
2663,-89076307760779.44
2664,-203463142618497.53
2665,-148484661110642.62
2666,-310719774418693.94
2667,-4485470901312.534
2668,-24952875736250.207
2669,-103785280283495.81
2670,-5845935764626.627
2671,-236511777353919.6
2672,-170491164716458.06
2673,-307552915680257.0
2674,-136855921723423.33
2675,-4513256358354.216
2676,-69268541761812.72
2677,-118438771419235.31
2678,-209499357359616.1
2679,-23110205323684.324
2680,-51235127191043.22
2681,-1337888798134440.8
2682,-126354445831767.36
2683,-434270387744297.6
2684,-36373319074771.8
2685,-16762650220926.252
2686,-7378837787846.857
2687,-2.5972733893790924e+16
2688,-9835407802171.871
2689,-115963131588970.22
2690,-1.9781541965534084e+16
2691,-383604819093647.56
2692,-4822906461148.384
2693,-9006201754035.594
2694,-88913096596859.19
2695,-58566767124391.44
2696,-75755900445379.73
2697,-492142853552567.44
2698,-177375292066471.0
2699,-424723630605148.06
2700,-6727854451559.387
2701,-51132949323648.05
2702,-4223221399505.2393
2703,-8495031334042.806
2704,-37118277719248.21
2705,-146229507968448.3
2706,-8055520944994.981
2707,-188867412761837.8
2708,-7401675841676.673
2709,-42944347294478.52
2710,-5741044806778.794
2711,-13548475296750.287
2712,-6114523368689.446
2713,-16799288933744.285
2714,-310729481180749.75
2715,-397369769493085.6
2716,-13087380507823.564
2717,-416174105927190.0
2718,-16599264003398.969
2719,-24218144902785.906
2720,-334213349076074.6
2721,-4605008858272.278
2722,-3114326790989.2104
2723,-5298022248649.088
2724,-116669336028542.03
2725,-7893319174862.969
2726,-170458848505787.22
2727,-7798060565992.186
2728,-6112999315969.863
2729,-266496952249985.56
2730,-255700239853722.72
2731,-7820196027231.096
2732,-3019124452939.4116
2733,-37652020901058.16
2734,-17114836063151.346
2735,-333397825443770.6
2736,-9936236453114.912
2737,-110807028723491.4
2738,-125562481683844.94
2739,-8763099626857.109
2740,-91495339294150.31
2741,-3938649395576.658
2742,-182187864320424.03
2743,-118349070960991.97
2744,-78462165909575.08
2745,-9126157003578.777
2746,-3019430872567.8193
2747,-3769989622840338.5
2748,-4386149833494.9805
2749,-80377394370274.36
2750,-172242370009686.06
2751,-8537468946398.991
2752,-261368657547856.06
2753,-250171665060915.56
2754,-118603382793334.08
2755,-304551877054436.7
2756,-80986255581591.03
2757,-249328256599221.47
2758,-146459538504899.9
2759,-328368037949692.1
2760,-161002221671053.16
2761,-113141470854377.97
2762,-114912310284795.16
2763,-48813060601214.88
2764,-48813060601251.51
2765,-891674806896574.2
2766,-6663560698055.491
2767,-120292052757719.16
2768,-5494567160741.167
2769,-22064149607940.848
2770,-162054427593126.34
2771,-117195978269930.39
2772,-11966212205292.234
2773,-270685148955704.8
2774,-38902807083262.56
2775,-12433409293120.41
2776,-43946465390429.77
2777,-160173053040720.28
2778,-9710942738681.23
2779,-170406515133698.97
2780,-4788851804123.904
2781,-123868223354795.53
2782,-812104583521981.8
2783,-7529662617043.361
2784,-150656523539933.4
2785,-146012720020187.2
2786,-118150479161354.92
2787,-166619884892818.3
2788,-227888020519924.66
2789,-89345681475978.38
2790,-302423239411463.5
2791,-6578360151467.497
2792,-8597508485499.605
2793,-120294242770037.69
2794,-113790105882939.58
2795,-335467000499316.4
2796,-6954788625675.232
2797,-214969147170141.84
2798,-3606848053796.463
2799,-141677589104360.78
2800,-473875166841518.44
2801,-120656503542849.53
2802,-277872262124417.7
2803,-6049054762396.152
2804,-303097469613664.5
2805,-2200947327831.158
2806,-312068147381625.3
2807,-17466426791848.127
2808,-232639636717357.12
2809,-8619846775012.537
2810,-44913405678582.875
2811,-97325801561698.67
2812,-172567267447462.97
2813,-201053789729030.1
2814,-915073112371466.2
2815,-39135514768863.98
2816,-18495501444626.746
2817,-107960011623322.55
2818,-785697043855167.9
2819,-4930916157080.727
2820,-6729552002840.315
2821,-16283250393518.523
2822,-69283556293512.56
2823,-64684281919411.32
2824,-116011366907876.27
2825,-193295871689226.66
2826,-4715153727070.464
2827,-137953708606761.55
2828,-5314193809729.535
2829,-10332418085775.037
2830,-8590428480952.225
2831,-45233581769252.18
2832,-118387434362265.53
2833,-93954878214748.75
2834,-7178387663259.577
2835,-118385617859978.7
2836,-173575817200833.66
2837,-36369355916527.375
2838,-20162133803640.12
2839,-72347922216976.83
2840,-76524789953150.95
2841,-476828602103654.7
2842,-17447906781397.1
2843,-181848460439810.7
2844,-16693923582696.77
2845,-107662989211756.56
2846,-8089267967041711.0
2847,-17293997245361.041
2848,-245788727335999.0
2849,-7917947353016.946
2850,-497957117502710.3
2851,-2.0448323035962496e+17
2852,-125566794641106.48
2853,-118377475543963.28
2854,-961738592464755.9
2855,-77463099484981.03
2856,-61360729389639.836
2857,-6718983666719.154
2858,-126807879175096.38
2859,-8328866522806.096
2860,-5796753295372.323
2861,-77509717360671.94
2862,-1124817259677960.8
2863,-160623341742315.4
2864,-155032083328384.25
2865,-16038424959238.08
2866,-24787670610988.82
2867,-455216375005684.75
2868,-4922765354388.19
2869,-258212101739878.5
2870,-16339480701078.648
2871,-245244614704274.44
2872,-75757102807981.06
2873,-116163440888452.17
2874,-32251177132947.324
2875,-315346305479538.0
2876,-141861927708157.66
2877,-149351919607129.0
2878,-334162651895854.3
2879,-223826964862778.2
2880,-1.9668401795583076e+16
2881,-138072873134576.23
2882,-122483345411997.31
2883,-358296305415810.25
2884,-1.7866963523503702e+16
2885,-96990767651818.97
2886,-14142300882360.182
2887,-118381744838123.03
2888,-115667293604697.75
2889,-948966695753832.5
2890,-130995149696827.14
2891,-130995132988467.39
2892,-191546019071830.22
2893,-54832139827148.12
2894,-187952604770530.8
2895,-166449941089243.9
2896,-1079922725452580.8
2897,-7701892125316.247
2898,-8839411786017.074
2899,-436979197281155.25
2900,-3029803215473.9976
2901,-197289080564053.22
2902,-26743514821766.824
2903,-160992953392857.3
2904,-153895421560911.03
2905,-100743498241906.19
2906,-310486940714619.94
2907,-375022294723226.9
2908,-183526606848796.06
2909,-103917154646831.1
2910,-191614218141302.84
2911,-4333977523015.928
2912,-11080893514009.195
2913,-2.150320118527399e+17
2914,-437542521606725.9
2915,-111440676989493.12
2916,-118347943009902.1
2917,-153905387184743.7
2918,-95880378155287.56
2919,-3860167474907.408
2920,-159338183023062.0
2921,-203238153598029.62
2922,-95889987325368.02
2923,-10195007771823.594
2924,-278081499857554.62
2925,-80982771632591.06
2926,-1646454202460637.8
2927,-50471330128313.16
2928,-144040834286570.66
2929,-6559903842638.749
2930,-856047867854025.2
2931,-8279380592991.546
2932,-4769687760427.088
2933,-173317513150937.56
2934,-342472374444300.94
2935,-117544694706994.72
2936,-106703649805788.1
2937,-10135643289230.764
2938,-160389110240559.9
2939,-20380395122076.89
2940,-8027311986512.147
2941,-4562872733594.029
2942,-50762480214685.72
2943,-504357612419866.3
2944,-118392204034674.45
2945,-6945090233631.782
2946,-281495946575316.94
2947,-82910607623028.06
2948,-135411618104851.6
2949,-276532095478657.2
2950,-3383218027326.0566
2951,-61345834528925.42
2952,-109087176636039.36
2953,-263564122929239.2
2954,-124413412248557.06
2955,-111254541610032.14
2956,-8354593384302.693
2957,-552400384270000.56
2958,-86895200422815.42
2959,-61360712675700.96
2960,-27031035429645.035
2961,-213360114993724.28
2962,-284586766668480.0
2963,-12293354385951.998
2964,-18323365499219.594
2965,-180732682621353.44
2966,-17450659942042.846
2967,-134721332501010.94
2968,-150989473631255.88
2969,-14965566730659.604
2970,-35851532018512.89
2971,-129244621204897.27
2972,-412064842042888.44
2973,-11484230675801.852
2974,-446630256698261.5
2975,-106284970739554.48
2976,-3962381877692.5596
2977,-3.4588554559728403e+17
2978,-18616121472989.125
2979,-153916483309252.1
2980,-129912037124179.84
2981,-60025520490771.336
2982,-90139156336749.47
2983,-3438745417190.63
2984,-83401573061922.2
2985,-683670712956987.9
2986,-4596774849939.816
2987,-6254410938832.719
2988,-138271678670933.17
2989,-143303205366786.2
2990,-111347991755324.44
2991,-94728043946399.83
2992,-303108663694089.4
2993,-117476901770007.77
2994,-61355885057726.7
2995,-219679028063179.62
2996,-137573780553172.75
2997,-82646918764075.48
2998,-333521832599653.06
2999,-96836833233180.78
3000,-191041803526179.4
3001,-102038723691862.86
3002,-96617465553827.88
3003,-50917315567333.89
3004,-75756281427933.98
3005,-1683017474258492.8
3006,-445093158680544.56
3007,-43782151200028.08
3008,-86534162143300.36
3009,-3105279685569.427
3010,-6620527301636.456
3011,-164935473984341.56
3012,-91644234877410.06
3013,-194266147671733.6
3014,-8835332866742.988
3015,-117725623481361.55
3016,-273478774475353.28
3017,-4074868115445.6685
3018,-7604009982672.283
3019,-153656462618709.84
3020,-81662837508486.12
3021,-3208641437122.147
3022,-5119971372714.576
3023,-29119561460050.52
3024,-214126627845837.47
3025,-200009230156263.34
3026,-21958698786309.336
3027,-24325933883283.61
3028,-70359162285081.57
3029,-106474013899281.83
3030,-81357516723398.34
3031,-69273661773067.11
3032,-979347363471413.8
3033,-12827694625152.684
3034,-486681982118399.5
3035,-547884690798251.2
3036,-631431535993645.0
3037,-417659937227591.44
3038,-75608611073085.67
3039,-65871855490223.85
3040,-95872034356063.56
3041,-112515969651692.22
3042,-11526713089212.541
3043,-95886101506163.66
3044,-89390138840148.66
3045,-5443792896841.109
3046,-123882390987299.34
3047,-3609578429674.98
3048,-9784809256308.195
3049,-87581072055700.16
3050,-754957791295636.5
3051,-444853320534354.9
3052,-266376541893577.22
3053,-165427481569636.97
3054,-303094608658713.5
3055,-1118101243810017.2
3056,-4334066187850035.5
3057,-14165135862739.004
3058,-105232574631235.67
3059,-418434165376848.94
3060,-16019335595487.0
3061,-4045357671090.1895
3062,-34511527163721.22
3063,-59333356658934.21
3064,-105709314580309.36
3065,-2679687164540145.0
3066,-4400918711622.83
3067,-245685876815377.4
3068,-167869529000688.28
3069,-109105387599868.67
3070,-5883867779808.155
3071,-5852760619619.719
3072,-46938749826175.234
3073,-244594914454186.03
3074,-25990215707052.52
3075,-156244222023475.97
3076,-75762189707784.1
3077,-4017045740621.266
3078,-61341120406768.875
3079,-75740638012580.8
3080,-277169211083873.7
3081,-110887442375368.5
3082,-5919320730220.053
3083,-94342491159398.78
3084,-20691194895067.402
3085,-130502498443499.67
3086,-316792793217065.56
3087,-57855431530052.59
3088,-235680260053382.34
3089,-79736980512755.77
3090,-9214664768277.387
3091,-156493707163400.78
3092,-6581798975688.83
3093,-10447638858649.87
3094,-56073289295590.54
3095,-109196266908660.39
3096,-2.939573170112655e+17
3097,-6501471411338.1455
3098,-7132502642295.276
3099,-9299241215786.875
3100,-104340840949727.22
3101,-245495207406000.8
3102,-246185261291601.44
3103,-466615652438548.75
3104,-4630393308695.603
3105,-263363730334305.66
3106,-8658004175732403.0
3107,-108179439180483.14
3108,-9269196337532.055
3109,-192213948950788.1
3110,-3762082514662.653
3111,-35306119688956.95
3112,-128030159854283.12
3113,-26277682972764.48
3114,-140130270570283.38
3115,-11904476272805.727
3116,-154124863782782.22
3117,-238680964647212.1
3118,-6514629753404.498
3119,-4701824584161.608
3120,-8306118443604.524
3121,-124939776842859.53
3122,-5288468068144.484
3123,-7388236884737.989
3124,-149144448050484.94
3125,-11014189665144.973
3126,-37117889307066.16
3127,-95864848322861.67
3128,-187470756223195.72
3129,-8003838469744.613
3130,-20065865933480.277
3131,-1.2030632646159951e+18
3132,-68361189848485.0
3133,-69269828064999.22
3134,-162944881397639.44
3135,-2.0322548260914128e+17
3136,-8987077800799373.0
3137,-357233722154855.44
3138,-190955222090291.6
3139,-111364745852481.47
3140,-256320077822363.34
3141,-83518881936350.19
3142,-27244678599998.344
3143,-6369353277708.724
3144,-201869576773487.62
3145,-113674844414752.6
3146,-177010489601123.34
3147,-5044209851270.213
3148,-95856470741949.02
3149,-279762726049127.1
3150,-13437421355379.404
3151,-1286367773885986.0
3152,-44768396413933.23
3153,-19506664049408.137
3154,-437566987227056.06
3155,-19254591292867.965
3156,-5441447636235.582
3157,-11313658573677.426
3158,-7760055650751.6455
3159,-8762916851336.052
3160,-102107496268091.42
3161,-279235885098092.47
3162,-3.594859235595111e+18
3163,-66144129426082.59
3164,-3091069764650.639
3165,-3394690373173542.0
3166,-14030758126299.914
3167,-228543171916699.66
3168,-850846728776603.5
3169,-29376599346991.81
3170,-1117369386406583.8
3171,-129876334769616.9
3172,-5787199042063.388
3173,-241156443235805.28
3174,-119930834916810.11
3175,-344565573793120.9
3176,-731635155098144.0
3177,-45494579294255.99
3178,-202686072816066.9
3179,-3825989515046.627
3180,-7868899889511.074
3181,-2.0021892034861773e+17
3182,-192214149360343.94
3183,-20338339065893.168
3184,-7200612073758.793
3185,-4701800717318.546
3186,-7119048544831.592
3187,-6652060671473.175
3188,-16888622487672.771
3189,-3412587724140.1113
3190,-6811037345234.518
3191,-189264671332881.2
3192,-36195536859380.65
3193,-7328443621361.554
3194,-279300812055366.47
3195,-25914042284995.57
3196,-205110843439277.25
3197,-86137523304590.58
3198,-305323233983484.56
3199,-208560241753674.88
3200,-7786282930409.734
3201,-227014268714456.72
3202,-2730722911712.0884
3203,-122490929237879.39
3204,-88929898463629.55
3205,-6310720160129.021
3206,-152224914079868.88
3207,-10543381673435.916
3208,-12326886057722.02
3209,-3.855712436412453e+17
3210,-321092159326822.7
3211,-127362252423825.22
3212,-363826777972758.06
3213,-8391028429820.119
3214,-75752142554704.53
3215,-9685521625973.9
3216,-54195868780764.44
3217,-109924265102266.97
3218,-20955705754736.89
3219,-42610417914075.96
3220,-9418212520642.686
3221,-6849566315782.162
3222,-155089558886596.72
3223,-44852075353182.72
3224,-2558953479743.5845
3225,-223046778937924.94
3226,-3166913534235.4746
3227,-70116281671603.766
3228,-74205526649823.6
3229,-4984864193428.036
3230,-104663791405841.2
3231,-6327518368633.496
3232,-302476457055538.9
3233,-3049302577634.1606
3234,-3865654196108.2974
3235,-159883112908033.88
3236,-10432072878139.248
3237,-441569871773233.6
3238,-6913610361336.788
3239,-28574680527944.816
3240,-152584025441702.38
3241,-9970357640351.37
3242,-206556309989298.72
3243,-310739558738046.56
3244,-284123026208279.9
3245,-163931579376377.28
3246,-7859782806219.642
3247,-37118339075784.76
3248,-7409756419714021.0
3249,-61360173242755.95
3250,-8776585100691.449
3251,-4565859253428.712
3252,-146299979080920.62
3253,-7737310467063.611
3254,-4105020499117.517
3255,-8027475409495.008
3256,-6584289518734.81
3257,-23160007911171.297
3258,-1.0677428029198992e+16
3259,-170739652494818.84
3260,-6419806778638.634
3261,-8352660813111.062
3262,-450424872278151.4
3263,-111293307867788.58
3264,-4620437687209.472
3265,-123251003643738.89
3266,-8583672937459.286
3267,-12479760320903.469
3268,-406089678805687.4
3269,-8849222916670.807
3270,-221781442487571.9
3271,-746896313610095.5
3272,-30061694788832.727
3273,-892172656912252.6
3274,-9347761878216.945
3275,-11962791523238.9
3276,-6373323988478.062
3277,-2394156913069.2324
3278,-10933099912183.982
3279,-166420642600293.9
3280,-5218438514675.732
3281,-9742889558797.238
3282,-119515521245432.92
3283,-65419462917623.875
3284,-11007854314470.13
3285,-99898201995279.5
3286,-8716419546100.375
3287,-42606405442870.125
3288,-568347416372178.9
3289,-68883319484523.016
3290,-22048550769959.51
3291,-53714401338260.72
3292,-6038225824146.889
3293,-170483028031472.8
3294,-192876763997477.03
3295,-225571799499353.34
3296,-7261217932671.02
3297,-30776106441756.973
3298,-156988991075153.53
3299,-95877922970893.44
3300,-118381630753666.8
3301,-54794051567838.33
3302,-336973675485641.9
3303,-91674818610141.11
3304,-9861319480839.73
3305,-75759703601792.83
3306,-287950268935891.2
3307,-8367467248608.607
3308,-326722362637470.7
3309,-9063416084531.346
3310,-68354278132572.72
3311,-73136513574951.19
3312,-200070717032902.72
3313,-123226468305678.97
3314,-1902970132509.7935
3315,-116121202844409.22
3316,-98376592256608.7
3317,-288796436823206.3
3318,-173294196928894.0
3319,-63973351236759.305
3320,-17736837198926.242
3321,-44336364916071.695
3322,-5638084473624.317
3323,-5638067765228.0205
3324,-9375891337738.273
3325,-166575929867111.06
3326,-69296964347173.65
3327,-170938416881221.12
3328,-2582208432034.0156
3329,-216699343487512.56
3330,-348630728490273.06
3331,-3698100500403.9473
3332,-237637298467711.16
3333,-599397721358268.8
3334,-9348575198468.502
3335,-471586203881959.7
3336,-3606864761075.8066
3337,-35849275101135.22
3338,-5218551909719.808
3339,-12143307604196.19
3340,-50507504952976.07
3341,-94487652463908.88
3342,-10938478485893.416
3343,-250169839923944.9
3344,-3127496442540.6
3345,-181070933099392.47
3346,-46977821719983.94
3347,-5516717580398.266
3348,-37117889303766.34
3349,-154386724002908.53
3350,-130483475553936.66
3351,-114287272618339.33
3352,-6774549718721.026
3353,-156053345213675.44
3354,-168695474719671.28
3355,-108831311326949.67
3356,-1691838178067733.8
3357,-12048131450266.154
3358,-613871895070653.8
3359,-6660019784437.845
3360,-15096291450837.162
3361,-175667126322166.2
3362,-170488997437507.03
3363,-22146635079218.332
3364,-4733829768597.299
3365,-203204638361861.6
3366,-271392229972953.3
3367,-36904932540181.766
3368,-194485286243721.12
3369,-134068384042815.22
3370,-8305188107433.573
3371,-173231392195899.72
3372,-62182480268218.586
3373,-60575158385458.836
3374,-1369372507181897.8
3375,-8045422896170.16
3376,-195840025450655.84
3377,-97295077657362.39
3378,-5492860704024.547
3379,-145272658161586.97
3380,-145272658161586.97
3381,-61781727271283.16
3382,-58655111929945.8
3383,-10644893883603.146
3384,-198860074597672.12
3385,-72747648901587.77
3386,-152733869900305.94
3387,-75760156893034.44
3388,-18323382207615.875
3389,-49966982519788.875
3390,-58002918105775.484
3391,-381216327550920.8
3392,-116027765414664.44
3393,-357220280772641.7
3394,-729413286405617.5
3395,-1.0097651825549404e+16
3396,-93396139640521.7
3397,-61365571065165.12
3398,-74297430530423.05
3399,-77290162383404.44
3400,-119613210433381.56
3401,-6902162527951.854
3402,-44716845994732.39
3403,-11586933618634.979
3404,-7149673597225.81
3405,-265110601751945.4
3406,-80602853165895.6
3407,-703559728833650.8
3408,-95919137321502.9
3409,-171914699276623.25
3410,-96766230068648.86
3411,-21882701707630.496
3412,-120759579255607.83
3413,-24200906473365.58
3414,-123400872083490.23
3415,-3534552996564.8516
3416,-2712957880237.929
3417,-103276579181131.05
3418,-50010232870649.84
3419,-151177480129271.62
3420,-473618104966875.2
3421,-7187891190342.823
3422,-596742438089024.4
3423,-27465585898002.6
3424,-65551835850385.164
3425,-9324685156057.463
3426,-298116588183550.3
3427,-4308989292582.3945
3428,-9684726919045.752
3429,-62802601918641.88
3430,-29589222811068.32
3431,-186933176514308.94
3432,-480993801161227.75
3433,-4936333261917.115
3434,-21534035195567.223
3435,-7389473893088.389
3436,-215875537028368.56
3437,-1.2369901233076176e+17
3438,-133317331739512.55
3439,-343675685384418.5
3440,-90370412838559.06
3441,-2344609998229.782
3442,-190627427635203.72
3443,-123177213789062.17
3444,-43493271209374.484
3445,-5512525579253.155
3446,-255155925618602.6
3447,-1065663595554240.5
3448,-598000535919076.8
3449,-122159068912748.19
3450,-8655194280768.297
3451,-75757819835641.97
3452,-3886507808347.1455
3453,-5584308303585.007
3454,-2286982534650.918
3455,-97364683749443.45
3456,-178700442210203.0
3457,-55617464470245.08
3458,-134026238421766.9
3459,-5074197243479.556
3460,-3292495147534.1416
3461,-149037946270131.38
3462,-75750391426684.69
3463,-158579594008054.53
3464,-4684693095596304.0
3465,-124088070493750.62
3466,-34162644750998.598
3467,-178818811367748.34
3468,-148714295204307.47
3469,-285194031553995.7
3470,-123284904785214.44
3471,-138065536056879.44
3472,-170403995828973.97
3473,-195896474590587.25
3474,-4972047838143196.0
3475,-321076721006643.56
3476,-79733958825153.44
3477,-316478956362221.4
3478,-3517284178200903.0
3479,-33237800627025.055
3480,-404347969130322.4
3481,-7398883708196.798
3482,-8141324353325.062
3483,-23519878799808.99
3484,-242985099902298.4
3485,-127814418651724.0
3486,-118353121399200.78
3487,-172540792047982.9
3488,-29088394885934.49
3489,-22315211666350.273
3490,-22315211666350.273
3491,-2819099803058.7534
3492,-75570107203754.03
3493,-245489759266946.62
3494,-88848839285702.53
3495,-77659756071689.48
3496,-6232267739109.133
3497,-144644146441892.56
3498,-8703559691734.406
3499,-264035469707629.53
3500,-118371455150437.06
3501,-162537938249668.53
3502,-5562500786297.05
3503,-24241610025756.227
3504,-125115681582435.28
3505,-4728036529597.097
3506,-274707250758514.2
3507,-7556820769295.449
3508,-21313230640438.984
