,y_hat
2637,465467.6530212412
2638,1680781.0787091649
2639,442277.06948802323
2640,702179.9827886508
2641,410840.5308647115
2642,585142.8500523961
2643,380760.37228838506
2644,360276.27416074043
2645,491264.511041483
2646,570083.9326518275
2647,599265.3721737245
2648,353979.618456871
2649,319347.60620852746
2650,609155.9510339939
2651,437071.9955963183
2652,479192.25086840603
2653,305835.98509329115
2654,620412.832888243
2655,704563.4399959634
2656,776809.1367402242
2657,432919.71660617116
2658,784503.4313506638
2659,360052.77543159574
2660,791723.2052485221
2661,283449.38112499315
2662,478336.98204243404
2663,189127.17406675618
2664,838446.4922887463
2665,559752.0257599861
2666,1461545.6939878264
2667,766737.9070966195
2668,931600.112791553
2669,641210.2936239571
2670,261587.5923964384
2671,1531650.987683768
2672,450725.37919484987
2673,819518.8924619287
2674,709758.447144608
2675,307434.25863944576
2676,318367.7728571228
2677,683990.4292457224
2678,808427.5528272274
2679,1011684.7144692832
2680,504470.66856249626
2681,1119425.215195218
2682,512608.6815514994
2683,1222242.7114681304
2684,590064.8484765227
2685,441714.2012052733
2686,407462.7050484789
2687,1024863.4312277565
2688,319837.64938639535
2689,404550.0551290191
2690,426796.25344332657
2691,959284.536709906
2692,649134.2109321291
2693,440196.81023487216
2694,1320949.9814834502
2695,274605.8348377536
2696,916113.1499612738
2697,1244962.511851683
2698,878565.9311023857
2699,836895.0924250737
2700,538944.6848039587
2701,467934.7213335681
2702,562498.8322320639
2703,430867.183405297
2704,242882.83366997802
2705,428138.68119483953
2706,454534.83665417135
2707,231664.01960987918
2708,474600.06838595436
2709,705033.8918827698
2710,481057.1203727466
2711,534428.4828207893
2712,452043.35754100065
2713,422848.64638603746
2714,742863.3557046232
2715,1553507.2375174798
2716,444415.2070745598
2717,750550.6809610379
2718,831729.8549335046
2719,527813.8449310199
2720,1822920.5041951535
2721,379694.32360572484
2722,356137.8360312282
2723,432695.50815646345
2724,516398.2578740498
2725,329544.63455145946
2726,658755.2767611004
2727,426395.66185525164
2728,504591.50270503695
2729,895661.9794992638
2730,718287.4277997471
2731,467484.79637119104
2732,466005.9497945928
2733,231910.81068795067
2734,532642.5339813167
2735,1205871.9008496036
2736,400085.9072943934
2737,568620.5616737203
2738,933467.0564620909
2739,466756.0751055443
2740,306778.9379255747
2741,454300.421928253
2742,619268.0533380195
2743,543855.9309241532
2744,433906.3638329599
2745,652462.3777591487
2746,449167.299756879
2747,668589.9177352556
2748,662177.722136819
2749,873437.9979400589
2750,434378.95683672494
2751,705422.3961153543
2752,859759.8199812162
2753,527452.5425271913
2754,394715.85527515283
2755,304042.30360764184
2756,435173.5748536673
2757,833622.4699841514
2758,751690.7147129726
2759,795950.7309585761
2760,434236.76996755775
2761,266839.95930013375
2762,340092.61019083543
2763,506409.861074824
2764,489474.20447773504
2765,323844.48878650035
2766,542329.4709773492
2767,426356.4027774836
2768,308765.6626593561
2769,614188.7060570046
2770,409498.9113027106
2771,616909.6754328909
2772,672681.6683384464
2773,316438.10553440603
2774,502880.88583313546
2775,561715.1684488474
2776,741751.6391679469
2777,859315.1319355918
2778,542108.0831440405
2779,1538820.5996418563
2780,520246.2413404435
2781,550278.8160233131
2782,1497032.1566486966
2783,450881.34414778504
2784,684882.8786268736
2785,375195.16068460024
2786,310421.3290742009
2787,905091.782813977
2788,454876.8921951133
2789,444773.6613638092
2790,710804.5481056985
2791,574412.2205132367
2792,520583.6534926371
2793,437839.4563602085
2794,759987.825858738
2795,1155858.58278539
2796,557512.4433007268
2797,1002854.7613851624
2798,405070.8466490377
2799,454442.4710865719
2800,567837.8344999792
2801,405351.7704182201
2802,1844811.5854015453
2803,503509.21985534613
2804,677012.5935804949
2805,332021.593759184
2806,2183309.9523035167
2807,555698.2373554995
2808,984624.3012587796
2809,431012.8012453006
2810,319348.2647372463
2811,632783.8004229013
2812,595646.0617389615
2813,418089.81421249267
2814,729667.1991231269
2815,509542.6280140637
2816,624097.982385927
2817,340094.2449842718
2818,968640.1223150197
2819,326714.14422069263
2820,517362.68287619826
2821,310232.20177110925
2822,460038.5788512787
2823,473739.78442052327
2824,539101.765358999
2825,597317.9191309883
2826,422626.6107124669
2827,485406.9151533593
2828,309463.80893506797
2829,440419.93353217107
2830,555893.7116012096
2831,731297.7451988816
2832,557622.8213487888
2833,392994.54768581025
2834,482803.288511481
2835,1001151.2185356588
2836,802741.3563785478
2837,575286.1300593956
2838,648176.1263760384
2839,758474.4413731287
2840,410809.5195758812
2841,863827.795992502
2842,540180.0931686731
2843,327608.3424071952
2844,462384.9584641519
2845,257488.4179030724
2846,1180955.4802762927
2847,575290.1939739576
2848,617221.9992770143
2849,338973.52742837684
2850,582330.3900997082
2851,672257.3579817637
2852,598139.1323726999
2853,959237.9837498675
2854,1051057.8129105016
2855,361869.307474817
2856,354826.9970686873
2857,421441.64804155997
2858,694411.2590662017
2859,507956.2623104289
2860,691882.880538922
2861,269265.6866742262
2862,1532101.9654351252
2863,373627.97480086907
2864,1648219.3469644436
2865,420422.4551560124
2866,505797.66006586957
2867,733881.0773564791
2868,258164.67333890658
2869,352065.10363128426
2870,337135.7531320819
2871,999157.9183966978
2872,364175.12471222086
2873,416104.55160890426
2874,414632.13969776325
2875,857466.7000515928
2876,1075740.9196329329
2877,492318.65327557706
2878,1450639.3728250656
2879,470253.368849954
2880,682722.7494757357
2881,573470.152820192
2882,627848.0788679087
2883,472455.1514173788
2884,1076578.1203466926
2885,444552.9961289692
2886,588764.3202127694
2887,279034.3241887351
2888,702896.905642478
2889,581622.4636888958
2890,646143.4206091774
2891,641272.3939663707
2892,465347.45592971495
2893,272149.3110909716
2894,1377392.1934654955
2895,425585.83430533024
2896,636941.3284500081
2897,478939.2258378696
2898,586814.6566745231
2899,806338.994977919
2900,197619.84313134468
2901,631334.6832832476
2902,488049.74807586975
2903,599161.0094641717
2904,344164.721494789
2905,612635.9640213979
2906,911379.3063808552
2907,979908.6655680991
2908,781281.2944529888
2909,417817.5675912041
2910,671003.5576060324
2911,438386.7936587933
2912,623362.1967497171
2913,781691.8176728864
2914,715858.0907758173
2915,789357.5436896158
2916,587586.0157856261
2917,386823.82315865037
2918,427338.201967241
2919,614716.7294606857
2920,611395.433028708
2921,383483.76447426603
2922,270655.0971571456
2923,375881.9730050662
2924,629142.2630683255
2925,472722.8246129324
2926,954267.7314667775
2927,347347.08645225957
2928,530011.2537828004
2929,478425.7335355219
2930,257221.95261035452
2931,488855.650239472
2932,476982.9583687036
2933,604818.7874468428
2934,1483972.45683535
2935,936868.9089748826
2936,601110.4601047295
2937,419555.12395794684
2938,483060.7070334871
2939,557009.1015952248
2940,442092.79398680344
2941,512841.68576819287
2942,555579.9704881125
2943,2142233.1975867962
2944,757560.6423451662
2945,752178.5198158468
2946,597541.2605874777
2947,710881.0638892696
2948,717801.4984720557
2949,777738.3260353885
2950,250719.13875920876
2951,679693.1385859689
2952,402868.36593345494
2953,320541.8190759658
2954,1257333.085408914
2955,703548.7781631072
2956,451438.3031301786
2957,1744844.5830877828
2958,547606.5211536237
2959,335562.58531351946
2960,736130.9566768664
2961,951309.1674702822
2962,876270.7208386025
2963,531341.0116951731
2964,303754.9745667237
2965,497253.66964373237
2966,343351.07569899363
2967,1195832.8274430975
2968,620110.8199036438
2969,265668.10240717774
2970,437403.2918703874
2971,639416.3913515578
2972,565596.4597841455
2973,498044.6387269936
2974,613105.8255137147
2975,516356.74786775105
2976,442659.5439616622
2977,986368.518849601
2978,511630.12832334504
2979,308951.6956674033
2980,588884.5903851703
2981,355400.6821310536
2982,576354.1131110219
2983,395754.4026925774
2984,315207.6109107251
2985,1068028.4290887858
2986,261960.9212801988
2987,333334.07873784157
2988,834339.8665388962
2989,380224.4659426766
2990,815494.0103456002
2991,516878.5779459196
2992,300754.97442444763
2993,444437.5971397952
2994,299552.5976717643
2995,434111.0611432691
2996,348698.4231052821
2997,331704.95695092436
2998,455218.163095036
2999,393683.4701373906
3000,1043538.9896459864
3001,298866.96994635166
3002,450411.93785220146
3003,435624.6962943503
3004,264935.33846544253
3005,2496539.4713873076
3006,1349310.8902038834
3007,286894.95890883316
3008,310760.61367697257
3009,420174.3119189369
3010,371381.18215699063
3011,507621.192808872
3012,683917.3318488873
3013,486419.62620849116
3014,460244.67350602406
3015,744951.5418654074
3016,727889.6207240939
3017,515671.1259703451
3018,409188.82245858107
3019,889691.0973005036
3020,424259.64484986896
3021,437239.8342682031
3022,469472.5490073962
3023,332664.9884960134
3024,265169.8520957363
3025,472680.722353728
3026,620520.450934379
3027,561297.6965744479
3028,462215.8198339892
3029,336250.09856447496
3030,501332.8223456426
3031,220052.82473891863
3032,1391360.7041328754
3033,590888.0641768583
3034,346533.0025886927
3035,2484525.8922553617
3036,1761152.8442145088
3037,490368.60624181235
3038,390825.9570050939
3039,362006.92333351565
3040,410187.4257057007
3041,477881.98372564616
3042,503540.25428092474
3043,313204.5717214061
3044,394360.6894372878
3045,301936.8846850758
3046,260612.158753519
3047,548007.8643987187
3048,427086.89586624596
3049,361921.8018201975
3050,1349958.5449023354
3051,826474.3475049997
3052,1212296.6166050916
3053,802412.4585502537
3054,945373.2271539543
3055,1236989.5608104495
3056,469107.90396115446
3057,406567.8852558646
3058,342367.58955361595
3059,674547.896211212
3060,681062.511329906
3061,497137.13640533964
3062,254448.73380390485
3063,331300.8882580296
3064,372506.03345737606
3065,814762.1078271905
3066,384381.11135322915
3067,885734.0557204114
3068,533358.9490527948
3069,290820.18335847405
3070,284085.9525154255
3071,615880.9011411767
3072,459954.5958648162
3073,598744.8244603168
3074,445612.20501944673
3075,301949.71062730433
3076,653589.2907361577
3077,496165.6371555486
3078,721300.0333693399
3079,1227066.8614742104
3080,904830.8538482991
3081,755793.4151915701
3082,321447.7125042203
3083,554522.8560173251
3084,542092.9582504524
3085,656975.7988687382
3086,637855.8446467243
3087,664884.4657967247
3088,854010.4181067
3089,437081.56890757004
3090,554697.2696735185
3091,1220575.5671782815
3092,472502.20451887685
3093,468934.23935285676
3094,318141.8981171298
3095,322863.0251359977
3096,564788.7278811487
3097,674879.364837002
3098,372782.5340984906
3099,406691.2140295742
3100,252406.5889788549
3101,722959.8016484147
3102,778553.1666941533
3103,340526.3565129725
3104,499224.47257241345
3105,180806.50029476214
3106,861624.126832702
3107,486999.40464781574
3108,471127.112471782
3109,533212.6383179616
3110,357833.14872781304
3111,369151.95273571945
3112,482068.557114306
3113,428951.1386951857
3114,652419.9720442228
3115,400702.4028032773
3116,362895.07938124187
3117,996353.8350017072
3118,529428.312545602
3119,424626.21963760385
3120,345756.2980387864
3121,608354.1373029811
3122,525250.5841078141
3123,516303.2239040503
3124,652922.2316463946
3125,584824.3148981624
3126,244126.0116510338
3127,583340.181536315
3128,792068.5283042712
3129,601004.1414675377
3130,541564.7559180936
3131,908660.7558370492
3132,1191671.0003242395
3133,322051.6702252774
3134,468537.07172702457
3135,1050504.704660439
3136,823960.0457615501
3137,361897.9883646
3138,852723.8205482253
3139,626363.5682165038
3140,752616.2172762181
3141,331123.3338989155
3142,319992.76920361863
3143,787056.882631867
3144,1147210.9185526888
3145,496153.8937306263
3146,677928.5865914809
3147,479002.4385520211
3148,514317.52196762554
3149,528746.7692053881
3150,387657.8039363149
3151,2927372.8980225744
3152,455462.4734891371
3153,485727.9869860984
3154,493569.0660547072
3155,340928.8773885408
3156,525034.6334320079
3157,365530.61257550947
3158,675602.7977245069
3159,331731.44070663094
3160,642337.3262703678
3161,735007.914954824
3162,1557956.60754762
3163,667992.0076128521
3164,469245.91974535544
3165,831458.7482795661
3166,344202.1991877002
3167,723268.3626411386
3168,1174678.3872861695
3169,385276.76600626775
3170,2241758.0595250344
3171,663730.039714428
3172,349107.9414040309
3173,476472.52937005716
3174,441080.65394412715
3175,687747.6514921527
3176,862870.8738434588
3177,738369.113730155
3178,968829.8746163013
3179,606461.3969723971
3180,346537.23422070994
3181,1798269.9978037453
3182,565135.4959727791
3183,605649.7418548911
3184,473243.023702384
3185,411306.5341693894
3186,474760.06795204995
3187,479646.0029444126
3188,521903.76754933904
3189,379830.5468853455
3190,501780.7687467031
3191,426755.11669251655
3192,460619.4993102144
3193,599311.121006973
3194,938295.3509006402
3195,520300.89104026696
3196,612623.6312283957
3197,795640.8290657878
3198,1027036.6764824053
3199,871051.5002180795
3200,365507.32491811004
3201,583195.679937578
3202,606278.1387908591
3203,1045973.9985285681
3204,409341.1743398759
3205,355239.2623731609
3206,773343.0465052115
3207,619764.563078874
3208,564573.5662769135
3209,796554.7975542813
3210,1421347.0075148316
3211,849456.6408608924
3212,547261.8384974108
3213,348688.647651618
3214,328579.8516332132
3215,502566.3599984336
3216,448911.7129264843
3217,243669.46581143985
3218,453342.0741100692
3219,413670.4346203688
3220,580057.2539035276
3221,821875.0314392535
3222,329640.3643858111
3223,474416.6231586614
3224,466036.78302120924
3225,717006.9626935498
3226,416406.7659253832
3227,296381.81836310826
3228,1311247.934126827
3229,437648.7568646807
3230,899289.634537508
3231,493164.9845268914
3232,572616.117363828
3233,407545.6602156218
3234,507870.4051041427
3235,464442.6407682813
3236,708337.1641921836
3237,1579454.3985698684
3238,595090.0047243696
3239,448863.2316646264
3240,817342.5466390465
3241,611738.2669158012
3242,412287.3724051164
3243,252598.04089038316
3244,1026167.8355051547
3245,1543817.3557762522
3246,415355.3905980028
3247,247668.62271303768
3248,469160.5238715111
3249,270438.4942864068
3250,387108.67793575884
3251,330614.0968283308
3252,754958.068992432
3253,454963.274584217
3254,551322.7489243256
3255,473537.8591747475
3256,480441.4502088048
3257,427555.55842662766
3258,458212.4686156019
3259,621962.6129292238
3260,381492.66080885835
3261,487743.90610724466
3262,348845.24175878195
3263,371789.4912227958
3264,433623.4624352774
3265,349939.9274884647
3266,418189.91315821395
3267,327694.31666800077
3268,664037.1665148527
3269,336681.2574458122
3270,840456.3631083616
3271,481061.224382687
3272,447841.89847586973
3273,1417273.2701188074
3274,490293.58090126637
3275,410943.03149325436
3276,382442.91792080813
3277,698956.214115923
3278,535821.4467239713
3279,1063002.205681375
3280,734729.7107889454
3281,514453.4353166064
3282,438987.2839082886
3283,325596.4092492896
3284,325206.7915950085
3285,503696.16377698316
3286,415555.069190474
3287,755047.5851659242
3288,1948612.7591105301
3289,236288.86123690364
3290,252681.66257043392
3291,321157.17468151485
3292,318332.70536850736
3293,820884.5285537342
3294,431386.0100223967
3295,557329.7955764532
3296,682164.3993597593
3297,915421.7399435083
3298,492229.0129676538
3299,418049.4946085866
3300,566436.6731962177
3301,224876.84215367763
3302,1028658.9635573456
3303,980113.2526951246
3304,643522.2978865971
3305,505679.5166855728
3306,738875.299785063
3307,470316.7425211037
3308,452175.76830828877
3309,473547.58275381976
3310,424313.60410214105
3311,512290.7558597899
3312,611300.9280605832
3313,297789.14359631616
3314,169453.00653002734
3315,340018.70056644466
3316,320703.29364741
3317,928879.050775239
3318,761809.1183680714
3319,733721.3649571582
3320,416468.1408970633
3321,741630.1214606918
3322,200537.35886040964
3323,208929.32220490952
3324,257980.09989194418
3325,433051.62715437403
3326,236046.22613477087
3327,280028.4710593659
3328,649730.2502478703
3329,913174.0830302715
3330,1004648.6728541667
3331,462080.5717875921
3332,641222.8570203099
3333,1361000.2497594238
3334,521957.9368860408
3335,1019042.6130762625
3336,388655.9611091057
3337,490739.455482187
3338,381375.29657103657
3339,344936.06943237374
3340,237770.17285338222
3341,497142.4426152797
3342,824878.7600531926
3343,545995.4676395401
3344,412887.85941116884
3345,823176.4685395659
3346,318503.6603608543
3347,270742.4836917432
3348,239574.70138427944
3349,496770.09623216727
3350,819997.2395675175
3351,352192.9239401345
3352,552703.3842216849
3353,695046.305050961
3354,486784.33695844
3355,779469.0523522514
3356,722821.3266328883
3357,478196.72601837246
3358,524179.4073963405
3359,369769.7796478405
3360,561655.3039244489
3361,732971.5710950615
3362,526980.7685557723
3363,423147.7836166648
3364,259179.81904052704
3365,802676.8311657752
3366,701945.6444841878
3367,471292.1692823282
3368,635034.2460601678
3369,406907.2347427311
3370,310354.2868697726
3371,905581.651000738
3372,593397.0881455834
3373,263680.86660272104
3374,1933164.8307177832
3375,425554.2923005975
3376,840038.161219751
3377,458108.8470954641
3378,442157.55366106494
3379,491532.43922215706
3380,510551.05874792713
3381,354926.7371423762
3382,442058.3973194153
3383,446748.91031132534
3384,1090706.3090471593
3385,532583.7626745034
3386,961325.6534684477
3387,242783.07402902207
3388,302321.15204939584
3389,807135.8400350285
3390,265597.9419482114
3391,967904.7614223117
3392,827942.4594098477
3393,484653.0175047573
3394,590033.7313041211
3395,927172.4233996839
3396,292500.1372927206
3397,485898.5680996367
3398,507950.4283728931
3399,259740.4096367859
3400,371653.71590752923
3401,595256.2868026579
3402,533055.9227306949
3403,504983.1913415051
3404,578533.61538034
3405,756483.9688082596
3406,519281.9399305959
3407,329565.091658284
3408,559695.4408509701
3409,331192.6432236043
3410,547263.4610687025
3411,515524.3788173788
3412,314774.43139038805
3413,1122806.0648157566
3414,528230.4837115158
3415,394505.75705024024
3416,310116.5620193907
3417,484734.2659275735
3418,348772.1337669552
3419,431387.73802031955
3420,451195.85309269483
3421,498274.4317214337
3422,584926.0954430279
3423,607295.4630207759
3424,346937.6118845392
3425,582363.529161419
3426,422220.4011967046
3427,259903.536242065
3428,413199.1056801742
3429,518700.86442470155
3430,349632.6973148098
3431,606011.0540116779
3432,873122.3610938292
3433,431407.7817580799
3434,478491.40319703124
3435,417559.55904184084
3436,780704.3138521374
3437,511233.90750025696
3438,376706.57861518033
3439,1200124.743894082
3440,566443.6182958859
3441,300669.1092807767
3442,567304.8883150131
3443,727566.0041722764
3444,309465.51454065123
3445,260766.85793425026
3446,257106.98535538488
3447,480039.19361439376
3448,1198059.2930245583
3449,594156.9448787221
3450,489680.39100501745
3451,307175.62823237106
3452,642769.474785396
3453,324355.9683110395
3454,267122.19176313374
3455,635959.7291459404
3456,461169.9954397528
3457,307058.5767449654
3458,528759.2609554573
3459,214024.09346902661
3460,362463.36180599476
3461,1040583.0165447401
3462,263074.2349397823
3463,713172.8892687932
3464,815414.7006772052
3465,776771.894028555
3466,249609.33845249662
3467,373608.37994010455
3468,387297.0357713624
3469,287062.2903372834
3470,893844.6920905644
3471,715860.7856097565
3472,1115285.3310332238
3473,556310.4154043731
3474,338910.1361484761
3475,923964.123328708
3476,496527.97205840715
3477,2444392.462505545
3478,505406.3383574456
3479,877583.4649202902
3480,617642.7098853566
3481,634523.2618108633
3482,505321.082916902
3483,365159.8654565774
3484,474559.7822836554
3485,732720.866055412
3486,610103.2119956899
3487,237374.78629413428
3488,546003.706896856
3489,326613.55139208096
3490,336263.9621317271
3491,396870.7417081045
3492,761118.4425861603
3493,481522.8773397521
3494,606154.8308347668
3495,468379.38881691854
3496,394246.38866318006
3497,544704.3082868707
3498,424915.9361610262
3499,538457.4374969167
3500,416242.7337980238
3501,716741.9774830958
3502,768819.8728149356
3503,581542.5975823795
3504,749088.1438166093
3505,520402.7846672558
3506,277651.17876540916
3507,300704.0657613557
3508,568210.6716076436
3509,360270.8205371117
3510,413565.8912449978
3511,661815.1076740258
3512,481291.72131451056
3513,503672.20031349896
3514,457374.6597458151
3515,494747.7506373655
3516,383108.69034368696
3517,466711.7855299457
3518,288526.64994891937
3519,964554.6614274591
3520,381521.43432658294
3521,683177.9669917563
3522,377654.83331999404
3523,1276230.592586719
3524,311337.302181756
3525,563712.2926411654
3526,921006.9587092948
3527,438690.46291588066
3528,1024118.2469152319
3529,325452.2692992917
3530,432185.0598080458
3531,694867.6719096387
3532,703319.6540041663
3533,1345230.7863463876
3534,1210655.5930095378
3535,372506.03345737606
3536,670771.5261497878
3537,395040.4577914669
3538,1106520.3187971825
3539,601820.3469759816
3540,1415914.637874119
3541,450002.4511096871
3542,361861.6002486453
3543,331755.6282853431
3544,339766.82771090145
3545,495343.2438618829
3546,382487.9565015546
3547,729312.965899681
3548,1667413.8930834543
3549,290494.28329123603
3550,666272.8282063449
3551,1426445.6626029175
3552,518378.9945855617
3553,997279.8866828044
3554,544959.3530281449
3555,470199.81104493455
3556,492709.8712713512
3557,483898.0985101223
3558,326379.73160591803
3559,341260.40441578435
3560,446571.42487276765
3561,405488.59350381006
3562,1061219.3267116447
3563,493903.02254022134
3564,694091.8058309106
3565,344825.94626161514
3566,473113.57868008624
3567,496366.16703591467
3568,352575.86442949227
3569,466501.33781800786
3570,724893.4005520327
3571,640852.1373625299
3572,376347.2061265175
3573,399115.0987370878
3574,1074998.8165437167
3575,873757.5880168617
3576,1069728.479742405
3577,268542.7154421909
3578,377462.447042024
3579,436665.30703146895
3580,486825.41489223903
3581,924361.2254039266
3582,907651.7721962341
3583,385544.86740424536
3584,902002.1031965093
3585,498502.0535743509
3586,310465.56502805836
3587,576988.2331208729
3588,284858.3456103635
3589,424833.97778614296
3590,499512.7628333694
3591,756607.756750997
3592,704730.5061771367
3593,442438.2671250827
3594,341510.40856901294
3595,432708.27339984744
3596,460957.60661969584
3597,438405.81645891105
3598,383368.99166322337
3599,448779.4077129017
3600,471320.0316951347
3601,504589.09503753437
3602,911731.2389951908
3603,499820.21985454607
3604,850630.5333611189
3605,805583.1671122403
3606,241424.97520489563
3607,1564560.4848928037
3608,754045.6244941282
3609,330007.7378745754
3610,302457.64521143783
3611,419332.25020726863
3612,915608.0382090091
3613,324129.5229242078
3614,572711.5614233555
3615,543774.1132805358
3616,278125.5973869043
3617,315965.20835071127
3618,407545.22797490837
3619,557642.3950927979
3620,322838.43491913023
3621,518299.4346924983
3622,370687.7900711753
3623,329011.86201467924
3624,531155.2591489382
3625,256486.72531896885
3626,577066.0458898989
3627,632395.7940507559
3628,428717.0279531503
3629,382881.3706559248
3630,1420934.9422649276
3631,1253824.88325342
3632,486117.6163561122
3633,1736417.9299094556
3634,391500.0286427464
3635,276069.3211754818
3636,639182.4573798603
3637,605035.4201448818
3638,339727.99108336517
3639,664021.1736038232
3640,497993.65141182515
3641,300766.0613129495
3642,278796.9566617586
3643,1073459.9220048676
3644,957003.0857251687
3645,543576.5142965377
3646,410768.1797904251
3647,531582.2606269949
3648,484375.66823206097
3649,1022620.2458577808
3650,832844.2705965844
3651,442069.5987156414
3652,477767.35264835856
3653,298926.863529889
3654,903766.7190817994
3655,731764.912098384
3656,277216.98018677125
3657,496692.3826901004
3658,546758.250906599
3659,365268.6838426051
3660,747236.1035186618
3661,787798.4681134182
3662,491510.54281739425
3663,489566.9436524248
3664,472044.3670298561
3665,468729.1226059012
3666,617156.8353809824
3667,382271.1672806514
3668,289770.00467541866
3669,369945.28574199363
3670,580407.1667744537
3671,497211.76633366116
3672,127314.61190752048
3673,411374.27923602716
3674,538133.3448082923
3675,298385.8861984748
3676,1046873.8172181539
3677,813123.2888473353
3678,397908.20218319644
3679,230369.38819495504
3680,464688.26774464146
3681,507066.255989042
3682,388429.60099770385
3683,1498070.3581044117
3684,851445.5777772748
3685,767179.7991068059
3686,687906.0042832613
3687,298200.63988119294
3688,376585.06454004045
3689,377267.0554745165
3690,564517.724323527
3691,932463.7551827292
3692,884190.8732437933
3693,303386.8844585092
3694,410689.37769510143
3695,265344.50109058263
3696,319797.1202113679
3697,583037.6894402845
3698,903519.3254076961
3699,595454.9942043095
3700,424427.8129495806
3701,908320.1528071996
3702,513350.4193264304
3703,538602.0691798597
3704,555250.2395259008
3705,408906.86165036925
3706,1186533.8542807503
3707,855280.3140040028
3708,759535.2209704971
3709,340951.12407105236
3710,443755.26852235745
3711,802898.3916760397
3712,510117.57509903715
3713,515477.2459985905
3714,363884.1472506335
3715,393748.5812895098
3716,365048.6303053122
3717,516900.6734195165
3718,547223.3945665059
3719,769136.3679184766
3720,482213.0901879085
3721,613970.0187090738
3722,597240.2722332603
3723,855702.1883856771
3724,270329.85028579657
3725,323239.2024034265
3726,348370.6640725811
3727,611156.3923436386
3728,293634.54027661495
3729,386001.7338463863
3730,477845.0176930099
3731,403981.79494252487
3732,637172.2764746818
3733,267130.1271460821
3734,991726.2199312684
3735,800121.0928653753
3736,524287.987802544
3737,490912.6956338273
3738,283347.89272534405
3739,320728.5332618465
3740,828183.2129622465
3741,491022.9240375441
3742,543931.8149402055
3743,957415.561714087
3744,853480.6803070104
3745,584258.3530228871
3746,774263.7597299071
3747,330342.274023039
3748,389760.5898795399
3749,450457.66652197624
3750,2465474.716522878
3751,393383.4913208121
3752,278942.8113320365
3753,346349.88980621006
3754,408967.29718204075
3755,471519.0076164878
3756,318325.3448748407
3757,392332.06259303354
3758,544915.9889260542
3759,780983.2274053299
3760,2637725.654282704
3761,452604.51488931477
3762,953742.2261232233
3763,666136.1970645993
3764,643680.8088810313
3765,462619.9302679555
3766,255308.9084314175
3767,946587.8646004804
3768,292657.87984406966
3769,637875.8121112189
3770,678278.3108430658
3771,407148.6952229597
3772,657751.7274006342
3773,529173.8407433364
3774,688790.2695501922
3775,359818.0128022902
3776,667421.0934761508
3777,289305.0270741321
3778,386672.07146785385
3779,393011.3440021296
3780,256490.1621450385
3781,757375.0100285853
3782,720230.2393212393
3783,596330.6435534236
3784,490141.0256920336
3785,566813.5451469071
3786,487068.40909487475
3787,402943.2971862552
3788,366535.83391938003
3789,252588.9244679322
3790,300698.6413317103
3791,401463.7493349154
3792,755775.4049397161
3793,445983.79143343656
3794,613845.3943624385
3795,771108.0314750152
3796,364317.3495670439
3797,173268.35948730927
3798,676067.057606174
3799,395678.38043037534
3800,787102.2455621609
3801,518162.1277575808
3802,271853.9134641278
3803,249364.67362649465
3804,509336.17452563014
3805,268538.4082618167
3806,532647.9320290564
3807,791746.5425275743
3808,681195.7744040757
3809,412467.2205373603
3810,631718.4102744706
3811,386819.67481678695
3812,700870.1718026424
3813,705474.8358965481
3814,684816.1704555827
3815,1129882.7364110653
3816,339725.9448694316
3817,289022.5348814319
3818,435854.48382569966
3819,288195.7177320998
3820,513798.5338823346
3821,541913.7217930292
3822,569133.3926082202
3823,335469.7759911468
3824,1016479.4764172554
3825,441086.1987991588
3826,501218.1034573951
3827,299381.63033176697
3828,760721.3339464772
3829,696473.1679321214
3830,796728.3697254534
3831,514483.6068277187
3832,576188.7525894376
3833,561570.5898192408
3834,282732.444123346
3835,592906.6006432332
3836,520833.77138654754
3837,393490.9718938718
3838,877272.6686728426
3839,386739.5231597315
3840,527561.437275426
3841,538990.9282451153
3842,276644.92129967007
3843,497711.25975616433
3844,378497.4794205571
3845,421342.7140521685
3846,477132.6980932142
3847,325768.74618416815
3848,480162.57916061115
3849,234898.49851024942
3850,245722.89342109184
3851,1300426.8626576285
3852,763089.8295727494
3853,854734.3394014208
3854,795193.7404917392
3855,758851.9364385637
3856,582794.0899192872
3857,710104.5518518949
3858,1710761.3924486442
3859,993375.2910251626
3860,1223393.7288902712
3861,270891.989290484
3862,395525.0240072656
3863,591231.3124616526
3864,1091469.8811157008
3865,355477.1433695211
3866,335332.31040100206
3867,705470.0023557225
3868,1018989.669308274
3869,480497.8586015712
3870,373783.2376776129
3871,523352.03049336385
3872,907951.8478139731
3873,873624.5001822121
3874,377214.86426939943
3875,593521.4758057632
3876,1386194.5425821643
3877,188773.7607362166
3878,583556.2892641383
3879,873916.1096620453
3880,286974.54453905276
3881,817971.1545485234
3882,644810.830130046
3883,755556.6593447253
3884,556176.6583010589
3885,915773.356977774
3886,812184.7736856742
3887,569256.5465443102
3888,821095.4282501241
3889,825267.1581252575
3890,345076.1051249991
3891,600819.2820438726
3892,246799.6049889768
3893,494408.71853926004
3894,545261.8196799783
3895,295372.6909455764
3896,602697.4034470841
3897,394489.0301235169
3898,517518.3471734236
3899,527152.5331504162
3900,389183.7240088113
3901,504071.0317878854
3902,561330.7188012662
3903,603081.2130710547
3904,423737.58056885324
3905,450814.32182773424
3906,883909.4015332814
3907,512642.668837302
3908,398972.65159706364
3909,481550.6760851053
